0	2010-10-17T01:48:53Z	39.747652	-104.99251	88c46bf20db295831bd2d1718ad7e6f5
0	2010-10-16T06:02:04Z	39.891383	-105.070814	7a0f88982aa015062b95e3b4843f9ca2
0	2010-10-16T03:48:54Z	39.891077	-105.068532	dd7cd3d264c2d063832db506fba8bf79
0	2010-10-14T18:25:51Z	39.750469	-104.999073	9848afcc62e500a01cf6fbf24b797732f8963683
0	2010-10-14T00:21:47Z	39.752713	-104.996337	2ef143e12038c870038df53e0478cefc
0	2010-10-13T23:31:51Z	39.752508	-104.996637	424eb3dd143292f9e013efa00486c907
0	2010-10-13T20:05:43Z	39.7513	-105.000121	d268093afe06bd7d37d91c4d436e0c40d217b20a
0	2010-10-13T16:41:35Z	39.758974	-105.010853	6f5b96170b7744af3c7577fa35ed0b8f
0	2010-10-13T03:57:23Z	39.827022	-105.143191	f6f52a75fd80e27e3770cd3a87054f27
0	2010-10-12T19:56:49Z	39.749934	-105.000017	b3d356765cc8a4aa7ac5cd18caafd393
0	2010-10-11T02:51:09Z	39.891077	-105.068532	6f3a2db56d4fa788f72def616f79b7a4
0	2010-10-09T05:45:25Z	39.891077	-105.068532	6f3a2db56d4fa788f72def616f79b7a4
0	2010-10-08T03:33:37Z	39.758974	-105.010853	11da318f0ea3c4a8f447500c543cb694
0	2010-10-08T00:38:51Z	39.747228	-104.994783	ce162b33ed2c7b98e2aced2799aa5b20
0	2010-10-07T23:38:04Z	39.752508	-104.996637	424eb3dd143292f9e013efa00486c907
0	2010-10-07T18:08:17Z	39.749955	-104.999931	c55f96f8723011deafe6003048c0801e
0	2010-10-06T17:50:31Z	39.747669	-104.999467	def089e07c8d11dda2410030487eb504
0	2010-10-06T16:56:40Z	39.752713	-104.996337	2ef143e12038c870038df53e0478cefc
0	2010-10-06T03:33:07Z	39.827022	-105.143191	f6f52a75fd80e27e3770cd3a87054f27
0	2010-10-06T00:19:01Z	39.685683	-104.939221	dcc06bf19e775f436c2225be50e14922
0	2010-10-05T18:27:11Z	39.752176	-104.99882	9454d8091acfb4f19795185e5f2a3f43
0	2010-10-05T02:53:00Z	39.891077	-105.068532	6f3a2db56d4fa788f72def616f79b7a4
0	2010-10-05T01:16:06Z	39.758046	-104.901074	8867b391fb30026174ff6d9546c94b08
0	2010-10-04T19:24:48Z	39.74842	-104.995654	115b5206a20011dd9f01003048c10834
0	2010-10-04T01:47:09Z	39.891383	-105.070814	7a0f88982aa015062b95e3b4843f9ca2
0	2010-10-03T23:41:57Z	39.891077	-105.068532	6f3a2db56d4fa788f72def616f79b7a4
0	2010-10-02T01:40:03Z	39.719576	-104.957042	974b77e179e872596500b2d22c38bf26
0	2010-10-01T18:10:33Z	39.7513	-105.000121	d268093afe06bd7d37d91c4d436e0c40d217b20a
0	2010-10-01T02:27:44Z	39.758102	-105.011658	098e8e9f4b606ce204a76dc504b61697
0	2010-09-30T23:17:41Z	39.750282	-104.997708	914b16861780d31fa76919424f16e02d
0	2010-09-30T17:12:40Z	39.752713	-104.996337	2ef143e12038c870038df53e0478cefc
0	2010-09-30T00:24:38Z	39.685683	-104.939221	dcc06bf19e775f436c2225be50e14922
0	2010-09-29T20:52:27Z	39.75434	-104.994273	e653dbdc794b11ddbd6a0030487eb504
0	2010-09-29T16:40:55Z	39.752713	-104.996337	2ef143e12038c870038df53e0478cefc
0	2010-09-29T02:25:08Z	39.827022	-105.143191	f6f52a75fd80e27e3770cd3a87054f27
0	2010-09-28T21:54:25Z	39.838051	-104.709423	85cd3b30938d11dd9bf0003048c10834
0	2010-09-28T16:09:42Z	39.752713	-104.996337	2ef143e12038c870038df53e0478cefc
